start_date_yyyymmdd,start_station_name,start_station_id,end_date_yyyymmdd,end_station_name,end_station_id,duration
2015-01-09,Broadway St at Battery St,82,2015-01-09,Mechanics Plaza (Market at Battery),75,280
2015-01-09,Broadway St at Battery St,82,2015-01-09,Post at Kearny,47,441
2015-01-09,Embarcadero at Sansome,60,2015-01-09,Harry Bridges Plaza (Ferry Building),50,203
2015-01-09,Embarcadero at Sansome,60,2015-01-09,5th at Howard,57,895
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,5th at Howard,57,289
2015-01-09,Market at Sansome,77,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,975
2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,592
2015-01-09,San Antonio Shopping Center,31,2015-01-09,San Antonio Caltrain Station,29,252
2015-01-09,2nd at Townsend,61,2015-01-09,Market at Sansome,77,430
2015-01-09,Powell Street BART,39,2015-01-09,Market at 10th,67,309
2015-01-09,Embarcadero at Folsom,51,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,456
2015-01-09,2nd at South Park,64,2015-01-09,Harry Bridges Plaza (Ferry Building),50,414
2015-01-09,Steuart at Market,74,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,622
2015-01-09,Market at Sansome,77,2015-01-09,Yerba Buena Center of the Arts (3rd @ Howard),68,347
2015-01-09,2nd at South Park,64,2015-01-09,Market at Sansome,77,309
2015-01-09,Broadway St at Battery St,82,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,822
2015-01-09,Market at Sansome,77,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,612
2015-01-09,Townsend at 7th,65,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,205
2015-01-09,Embarcadero at Folsom,51,2015-01-09,Embarcadero at Sansome,60,1761
2015-01-09,2nd at Townsend,61,2015-01-09,Harry Bridges Plaza (Ferry Building),50,399
2015-01-09,2nd at Townsend,61,2015-01-09,Harry Bridges Plaza (Ferry Building),50,353
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,Townsend at 7th,65,310
2015-01-09,Market at 4th,76,2015-01-09,South Van Ness at Market,66,557
2015-01-09,Spear at Folsom,49,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,452
2015-01-09,Post at Kearny,47,2015-01-09,Davis at Jackson,42,486
2015-01-09,San Pedro Square,6,2015-01-09,San Jose Diridon Caltrain Station,2,336
2015-01-09,Embarcadero at Vallejo,48,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,891
2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,2015-01-09,Townsend at 7th,65,1053
2015-01-09,Powell at Post (Union Square),71,2015-01-09,Harry Bridges Plaza (Ferry Building),50,585
2015-01-09,Clay at Battery,41,2015-01-09,Embarcadero at Sansome,60,763
2015-01-09,San Pedro Square,6,2015-01-09,San Salvador at 1st,8,356
2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,2015-01-09,Market at Sansome,77,248
2015-01-09,Townsend at 7th,65,2015-01-09,Market at 4th,76,635
2015-01-09,San Francisco Caltrain (Townsend at 4th),70,2015-01-09,Beale at Market,56,695
2015-01-09,Powell Street BART,39,2015-01-09,Harry Bridges Plaza (Ferry Building),50,492
2015-01-09,Howard at 2nd,63,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,376
2015-01-09,Commercial at Montgomery,45,2015-01-09,Market at Sansome,77,232
2015-01-09,San Francisco Caltrain (Townsend at 4th),70,2015-01-09,Powell Street BART,39,449
2015-01-09,Embarcadero at Sansome,60,2015-01-09,Steuart at Market,74,420
2015-01-09,Harry Bridges Plaza (Ferry Building),50,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,689
2015-01-09,Evelyn Park and Ride,30,2015-01-09,Mountain View Caltrain Station,28,189
2015-01-09,South Van Ness at Market,66,2015-01-09,Powell Street BART,39,322
2015-01-09,Washington at Kearny,46,2015-01-09,Townsend at 7th,65,1040
2015-01-09,Broadway St at Battery St,82,2015-01-09,Mechanics Plaza (Market at Battery),75,319
2015-01-09,Post at Kearny,47,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,649
2015-01-09,Townsend at 7th,65,2015-01-09,Steuart at Market,74,774
2015-01-09,Market at 4th,76,2015-01-09,Market at 10th,67,474
2015-01-09,Steuart at Market,74,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,613
2015-01-09,2nd at Folsom,62,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,303
2015-01-09,Embarcadero at Vallejo,48,2015-01-09,Steuart at Market,74,221
2015-01-09,5th at Howard,57,2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,351
2015-01-09,Market at Sansome,77,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,514
2015-01-09,Townsend at 7th,65,2015-01-09,Civic Center BART (7th at Market),72,448
2015-01-09,Market at 10th,67,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,549
2015-01-09,Steuart at Market,74,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,598
2015-01-09,Market at 10th,67,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,569
2015-01-09,Post at Kearny,47,2015-01-09,Powell Street BART,39,336
2015-01-09,Embarcadero at Folsom,51,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,612
2015-01-09,Santa Clara at Almaden,4,2015-01-09,San Jose Diridon Caltrain Station,2,229
2015-01-09,2nd at Townsend,61,2015-01-09,Clay at Battery,41,583
2015-01-09,San Francisco City Hall,58,2015-01-09,Harry Bridges Plaza (Ferry Building),50,1070
2015-01-09,Broadway St at Battery St,82,2015-01-09,Steuart at Market,74,218
2015-01-09,Townsend at 7th,65,2015-01-09,Harry Bridges Plaza (Ferry Building),50,744
2015-01-09,Commercial at Montgomery,45,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,639
2015-01-09,Davis at Jackson,42,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,772
2015-01-09,Steuart at Market,74,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,668
2015-01-09,Townsend at 7th,65,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,285
2015-01-09,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-01-09,San Francisco City Hall,58,753
2015-01-09,Harry Bridges Plaza (Ferry Building),50,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,1140
2015-01-09,Market at Sansome,77,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,523
2015-01-09,Steuart at Market,74,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,738
2015-01-09,Mechanics Plaza (Market at Battery),75,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,493
2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,437
2015-01-09,Market at 10th,67,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,614
2015-01-09,Embarcadero at Vallejo,48,2015-01-09,Harry Bridges Plaza (Ferry Building),50,191
2015-01-09,Steuart at Market,74,2015-01-09,Embarcadero at Bryant,54,242
2015-01-09,Grant Avenue at Columbus Avenue,73,2015-01-09,South Van Ness at Market,66,933
2015-01-09,Spear at Folsom,49,2015-01-09,Townsend at 7th,65,576
2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,523
2015-01-09,Howard at 2nd,63,2015-01-09,5th at Howard,57,210
2015-01-09,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-01-09,Harry Bridges Plaza (Ferry Building),50,504
2015-01-09,Castro Street and El Camino Real,32,2015-01-09,Mountain View Caltrain Station,28,300
2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,559
2015-01-09,Powell at Post (Union Square),71,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,617
2015-01-09,Embarcadero at Folsom,51,2015-01-09,Grant Avenue at Columbus Avenue,73,527
2015-01-09,Post at Kearny,47,2015-01-09,Washington at Kearny,46,185
2015-01-09,Market at 4th,76,2015-01-09,Harry Bridges Plaza (Ferry Building),50,262
2015-01-09,Clay at Battery,41,2015-01-09,Market at 4th,76,507
2015-01-09,Harry Bridges Plaza (Ferry Building),50,2015-01-09,Embarcadero at Sansome,60,390
2015-01-09,Embarcadero at Folsom,51,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,484
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,5th at Howard,57,543
2015-01-09,Townsend at 7th,65,2015-01-09,Civic Center BART (7th at Market),72,394
2015-01-09,Embarcadero at Folsom,51,2015-01-09,Mechanics Plaza (Market at Battery),75,421
2015-01-09,Market at Sansome,77,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,535
2015-01-09,Embarcadero at Sansome,60,2015-01-09,Clay at Battery,41,360
2015-01-09,2nd at South Park,64,2015-01-09,Market at Sansome,77,305
2015-01-09,Howard at 2nd,63,2015-01-09,Steuart at Market,74,290
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,2nd at Townsend,61,267
2015-01-09,Embarcadero at Folsom,51,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,560
2015-01-09,2nd at Townsend,61,2015-01-09,Harry Bridges Plaza (Ferry Building),50,376
2015-01-09,5th at Howard,57,2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,448
2015-01-09,Davis at Jackson,42,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,957
2015-01-09,Embarcadero at Folsom,51,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,544
2015-01-09,San Antonio Shopping Center,31,2015-01-09,San Antonio Caltrain Station,29,276
2015-01-09,2nd at Folsom,62,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,277
2015-01-09,Embarcadero at Vallejo,48,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,897
2015-01-09,MLK Library,11,2015-01-09,San Jose Diridon Caltrain Station,2,469
2015-01-09,Embarcadero at Bryant,54,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,314
2015-01-09,Harry Bridges Plaza (Ferry Building),50,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,922
2015-01-09,Steuart at Market,74,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,491
2015-01-09,South Van Ness at Market,66,2015-01-09,Washington at Kearny,46,554
2015-01-09,Townsend at 7th,65,2015-01-09,Steuart at Market,74,779
2015-01-09,5th at Howard,57,2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,413
2015-01-09,Mechanics Plaza (Market at Battery),75,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,667
2015-01-09,San Jose City Hall,10,2015-01-09,San Jose Diridon Caltrain Station,2,758
2015-01-09,Beale at Market,56,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,809
2015-01-09,Embarcadero at Folsom,51,2015-01-09,2nd at Townsend,61,522
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,Embarcadero at Folsom,51,504
2015-01-09,Commercial at Montgomery,45,2015-01-09,Spear at Folsom,49,459
2015-01-09,Civic Center BART (7th at Market),72,2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,521
2015-01-09,Commercial at Montgomery,45,2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,318
2015-01-09,Market at 10th,67,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,545
2015-01-09,Golden Gate at Polk,59,2015-01-09,Civic Center BART (7th at Market),72,298
2015-01-09,Market at Sansome,77,2015-01-09,Harry Bridges Plaza (Ferry Building),50,271
2015-01-09,Market at Sansome,77,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,957
2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,477
2015-01-09,Market at 10th,67,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,585
2015-01-09,Embarcadero at Folsom,51,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,593
2015-01-09,Clay at Battery,41,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,754
2015-01-09,San Francisco Caltrain (Townsend at 4th),70,2015-01-09,2nd at South Park,64,251
2015-01-09,Davis at Jackson,42,2015-01-09,Embarcadero at Sansome,60,360
2015-01-09,Embarcadero at Folsom,51,2015-01-09,Embarcadero at Sansome,60,528
2015-01-09,Powell Street BART,39,2015-01-09,Market at 10th,67,501
2015-01-09,5th at Howard,57,2015-01-09,Harry Bridges Plaza (Ferry Building),50,478
2015-01-09,2nd at Folsom,62,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,360
2015-01-09,Castro Street and El Camino Real,32,2015-01-09,Mountain View Caltrain Station,28,588
2015-01-09,2nd at Folsom,62,2015-01-09,2nd at South Park,64,969
2015-01-09,Steuart at Market,74,2015-01-09,2nd at Townsend,61,495
2015-01-09,Washington at Kearny,46,2015-01-09,South Van Ness at Market,66,1697
2015-01-09,2nd at South Park,64,2015-01-09,Townsend at 7th,65,504
2015-01-09,Townsend at 7th,65,2015-01-09,South Van Ness at Market,66,606
2015-01-09,2nd at Folsom,62,2015-01-09,Clay at Battery,41,2547
2015-01-09,Embarcadero at Sansome,60,2015-01-09,Grant Avenue at Columbus Avenue,73,518
2015-01-09,Clay at Battery,41,2015-01-09,Broadway St at Battery St,82,162
2015-01-09,Cowper at University,37,2015-01-09,Palo Alto Caltrain Station,34,198
2015-01-09,San Francisco City Hall,58,2015-01-09,Market at 4th,76,468
2015-01-09,Golden Gate at Polk,59,2015-01-09,Clay at Battery,41,798
2015-01-09,Steuart at Market,74,2015-01-09,2nd at Townsend,61,511
2015-01-09,Embarcadero at Sansome,60,2015-01-09,Commercial at Montgomery,45,1858
2015-01-09,Spear at Folsom,49,2015-01-09,Townsend at 7th,65,618
2015-01-09,Embarcadero at Sansome,60,2015-01-09,Steuart at Market,74,334
2015-01-09,Steuart at Market,74,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,700
2015-01-09,Embarcadero at Folsom,51,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,482
2015-01-09,2nd at Townsend,61,2015-01-09,Harry Bridges Plaza (Ferry Building),50,354
2015-01-09,Howard at 2nd,63,2015-01-09,2nd at South Park,64,190
2015-01-09,MLK Library,11,2015-01-09,SJSU 4th at San Carlos,12,4484
2015-01-09,5th at Howard,57,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,408
2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,437
2015-01-09,Commercial at Montgomery,45,2015-01-09,Broadway St at Battery St,82,249
2015-01-09,Post at Kearny,47,2015-01-09,Townsend at 7th,65,688
2015-01-09,Beale at Market,56,2015-01-09,Embarcadero at Bryant,54,312
2015-01-09,Harry Bridges Plaza (Ferry Building),50,2015-01-09,Embarcadero at Sansome,60,349
2015-01-09,2nd at Townsend,61,2015-01-09,Harry Bridges Plaza (Ferry Building),50,393
2015-01-09,Mechanics Plaza (Market at Battery),75,2015-01-09,Market at 4th,76,409
2015-01-09,San Francisco City Hall,58,2015-01-09,South Van Ness at Market,66,7551
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,Market at Sansome,77,511
2015-01-09,Embarcadero at Folsom,51,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,758
2015-01-09,Embarcadero at Folsom,51,2015-01-09,Embarcadero at Bryant,54,158
2015-01-09,Market at 4th,76,2015-01-09,Clay at Battery,41,406
2015-01-09,Post at Kearny,47,2015-01-09,Embarcadero at Folsom,51,417
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,Powell Street BART,39,620
2015-01-09,Market at 10th,67,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,630
2015-01-09,MLK Library,11,2015-01-09,SJSU 4th at San Carlos,12,5389
2015-01-09,Civic Center BART (7th at Market),72,2015-01-09,South Van Ness at Market,66,291
2015-01-09,South Van Ness at Market,66,2015-01-09,Market at 4th,76,492
2015-01-09,South Van Ness at Market,66,2015-01-09,Market at 4th,76,523
2015-01-09,Commercial at Montgomery,45,2015-01-09,Embarcadero at Bryant,54,648
2015-01-09,2nd at South Park,64,2015-01-09,Mechanics Plaza (Market at Battery),75,741
2015-01-09,San Francisco Caltrain (Townsend at 4th),70,2015-01-09,Harry Bridges Plaza (Ferry Building),50,853
2015-01-09,Harry Bridges Plaza (Ferry Building),50,2015-01-09,Howard at 2nd,63,718
2015-01-09,2nd at Townsend,61,2015-01-09,Spear at Folsom,49,354
2015-01-09,Harry Bridges Plaza (Ferry Building),50,2015-01-09,Howard at 2nd,63,840
2015-01-09,Harry Bridges Plaza (Ferry Building),50,2015-01-09,Howard at 2nd,63,852
2015-01-09,Embarcadero at Folsom,51,2015-01-09,Washington at Kearny,46,355
2015-01-09,2nd at Folsom,62,2015-01-09,Townsend at 7th,65,541
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,Powell Street BART,39,559
2015-01-09,Commercial at Montgomery,45,2015-01-09,Harry Bridges Plaza (Ferry Building),50,332
2015-01-09,2nd at Townsend,61,2015-01-09,Powell Street BART,39,842
2015-01-09,Clay at Battery,41,2015-01-09,Howard at 2nd,63,338
2015-01-09,2nd at South Park,64,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,246
2015-01-09,Clay at Battery,41,2015-01-09,Market at 4th,76,320
2015-01-09,Beale at Market,56,2015-01-09,Powell Street BART,39,681
2015-01-09,Market at Sansome,77,2015-01-09,2nd at South Park,64,264
2015-01-09,5th at Howard,57,2015-01-09,5th at Howard,57,570
2015-01-09,Embarcadero at Bryant,54,2015-01-09,2nd at Townsend,61,1611
2015-01-09,Mechanics Plaza (Market at Battery),75,2015-01-09,Market at 4th,76,363
2015-01-09,Clay at Battery,41,2015-01-09,Broadway St at Battery St,82,156
2015-01-09,Market at Sansome,77,2015-01-09,Clay at Battery,41,258
2015-01-09,2nd at South Park,64,2015-01-09,Beale at Market,56,663
2015-01-09,Clay at Battery,41,2015-01-09,Embarcadero at Bryant,54,639
2015-01-09,Arena Green / SAP Center,14,2015-01-09,Santa Clara at Almaden,4,223
2015-01-09,2nd at Townsend,61,2015-01-09,Embarcadero at Folsom,51,592
2015-01-09,Davis at Jackson,42,2015-01-09,Embarcadero at Vallejo,48,236
2015-01-09,Davis at Jackson,42,2015-01-09,Clay at Battery,41,288
2015-01-09,Clay at Battery,41,2015-01-09,Post at Kearny,47,328
2015-01-09,Steuart at Market,74,2015-01-09,Davis at Jackson,42,166
2015-01-09,Commercial at Montgomery,45,2015-01-09,Yerba Buena Center of the Arts (3rd @ Howard),68,331
2015-01-09,Clay at Battery,41,2015-01-09,Market at Sansome,77,208
2015-01-09,Park at Olive,38,2015-01-09,California Ave Caltrain Station,36,276
2015-01-09,Commercial at Montgomery,45,2015-01-09,South Van Ness at Market,66,659
2015-01-09,Civic Center BART (7th at Market),72,2015-01-09,5th at Howard,57,378
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,5th at Howard,57,322
2015-01-09,San Jose City Hall,10,2015-01-09,MLK Library,11,1962
2015-01-09,San Francisco City Hall,58,2015-01-09,Powell Street BART,39,538
2015-01-09,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-01-09,Powell at Post (Union Square),71,1675
2015-01-09,Market at 10th,67,2015-01-09,Civic Center BART (7th at Market),72,156
2015-01-09,Commercial at Montgomery,45,2015-01-09,Clay at Battery,41,93
2015-01-09,Powell at Post (Union Square),71,2015-01-09,Embarcadero at Sansome,60,12334
2015-01-09,Powell at Post (Union Square),71,2015-01-09,Embarcadero at Sansome,60,12356
2015-01-09,South Van Ness at Market,66,2015-01-09,Civic Center BART (7th at Market),72,237
2015-01-09,Howard at 2nd,63,2015-01-09,Townsend at 7th,65,586
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,5th at Howard,57,524
2015-01-09,Beale at Market,56,2015-01-09,2nd at South Park,64,1448
2015-01-09,2nd at South Park,64,2015-01-09,Steuart at Market,74,546
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,South Van Ness at Market,66,1320
2015-01-09,Spear at Folsom,49,2015-01-09,5th at Howard,57,482
2015-01-09,San Francisco Caltrain (Townsend at 4th),70,2015-01-09,Powell Street BART,39,750
2015-01-09,Embarcadero at Bryant,54,2015-01-09,Harry Bridges Plaza (Ferry Building),50,1072
2015-01-09,Beale at Market,56,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,764
2015-01-09,Beale at Market,56,2015-01-09,5th at Howard,57,468
2015-01-09,Embarcadero at Bryant,54,2015-01-09,Harry Bridges Plaza (Ferry Building),50,1241
2015-01-09,Embarcadero at Bryant,54,2015-01-09,Harry Bridges Plaza (Ferry Building),50,1405
2015-01-09,5th at Howard,57,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,428
2015-01-09,Powell at Post (Union Square),71,2015-01-09,Market at 4th,76,273
2015-01-09,Embarcadero at Folsom,51,2015-01-09,Powell Street BART,39,707
2015-01-09,Santa Clara at Almaden,4,2015-01-09,Arena Green / SAP Center,14,155
2015-01-09,2nd at Folsom,62,2015-01-09,2nd at South Park,64,99
2015-01-09,Steuart at Market,74,2015-01-09,Embarcadero at Sansome,60,571
2015-01-09,Townsend at 7th,65,2015-01-09,Harry Bridges Plaza (Ferry Building),50,830
2015-01-09,Market at 4th,76,2015-01-09,San Francisco City Hall,58,522
2015-01-09,Embarcadero at Vallejo,48,2015-01-09,Embarcadero at Folsom,51,359
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,5th at Howard,57,474
2015-01-09,Ryland Park,84,2015-01-09,Santa Clara County Civic Center,80,502
2015-01-09,2nd at Townsend,61,2015-01-09,Clay at Battery,41,729
2015-01-09,Commercial at Montgomery,45,2015-01-09,Mechanics Plaza (Market at Battery),75,190
2015-01-09,South Van Ness at Market,66,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,1455
2015-01-09,Market at 10th,67,2015-01-09,Mechanics Plaza (Market at Battery),75,607
2015-01-09,Post at Kearny,47,2015-01-09,San Francisco City Hall,58,711
2015-01-09,Townsend at 7th,65,2015-01-09,Market at 10th,67,601
2015-01-09,5th at Howard,57,2015-01-09,Embarcadero at Sansome,60,985
2015-01-09,5th at Howard,57,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,801
2015-01-09,Japantown,9,2015-01-09,St James Park,13,497
2015-01-09,Townsend at 7th,65,2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,186
2015-01-09,Steuart at Market,74,2015-01-09,Broadway St at Battery St,82,289
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,5th at Howard,57,364
2015-01-09,2nd at Folsom,62,2015-01-09,2nd at Townsend,61,270
2015-01-09,Steuart at Market,74,2015-01-09,2nd at South Park,64,417
2015-01-09,San Francisco Caltrain (Townsend at 4th),70,2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,1049
2015-01-09,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-01-09,Spear at Folsom,49,454
2015-01-09,Broadway St at Battery St,82,2015-01-09,Steuart at Market,74,217
2015-01-09,5th at Howard,57,2015-01-09,Broadway St at Battery St,82,653
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,Townsend at 7th,65,567
2015-01-09,2nd at Townsend,61,2015-01-09,Howard at 2nd,63,317
2015-01-09,Embarcadero at Bryant,54,2015-01-09,Davis at Jackson,42,479
2015-01-09,Santa Clara at Almaden,4,2015-01-09,Arena Green / SAP Center,14,187
2015-01-09,Harry Bridges Plaza (Ferry Building),50,2015-01-09,Market at 10th,67,1397
2015-01-09,Embarcadero at Vallejo,48,2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,356
2015-01-09,Civic Center BART (7th at Market),72,2015-01-09,Market at Sansome,77,512
2015-01-09,Embarcadero at Bryant,54,2015-01-09,Clay at Battery,41,675
2015-01-09,Market at 10th,67,2015-01-09,Powell Street BART,39,328
2015-01-09,Steuart at Market,74,2015-01-09,2nd at South Park,64,394
2015-01-09,Embarcadero at Sansome,60,2015-01-09,Powell Street BART,39,16999
2015-01-09,Embarcadero at Sansome,60,2015-01-09,Powell Street BART,39,17046
2015-01-09,5th at Howard,57,2015-01-09,Civic Center BART (7th at Market),72,299
2015-01-09,Broadway St at Battery St,82,2015-01-09,Steuart at Market,74,228
2015-01-09,San Francisco Caltrain 2 (330 Townsend),69,2015-01-09,Steuart at Market,74,1029
2015-01-09,Embarcadero at Folsom,51,2015-01-09,Market at Sansome,77,434
2015-01-09,5th at Howard,57,2015-01-09,2nd at Townsend,61,460
2015-01-09,Clay at Battery,41,2015-01-09,Market at 4th,76,430
2015-01-09,Beale at Market,56,2015-01-09,2nd at Townsend,61,422
2015-01-09,Embarcadero at Sansome,60,2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,601
2015-01-09,Market at 4th,76,2015-01-09,Spear at Folsom,49,794
2015-01-09,Washington at Kearny,46,2015-01-09,Embarcadero at Vallejo,48,491
2015-01-09,Embarcadero at Sansome,60,2015-01-09,Harry Bridges Plaza (Ferry Building),50,223
2015-01-09,Market at Sansome,77,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,597
2015-01-09,Steuart at Market,74,2015-01-09,Mechanics Plaza (Market at Battery),75,208
2015-01-09,Market at 10th,67,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,756
2015-01-09,Clay at Battery,41,2015-01-09,Harry Bridges Plaza (Ferry Building),50,172
2015-01-09,Powell Street BART,39,2015-01-09,5th at Howard,57,184
2015-01-09,Mechanics Plaza (Market at Battery),75,2015-01-09,Steuart at Market,74,155
2015-01-09,Powell at Post (Union Square),71,2015-01-09,Market at 10th,67,461
2015-01-09,Cowper at University,37,2015-01-09,Palo Alto Caltrain Station,34,266
2015-01-09,Market at 10th,67,2015-01-09,Market at 4th,76,375
2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,759
2015-01-09,San Salvador at 1st,8,2015-01-09,San Salvador at 1st,8,7023
2015-01-09,Market at 10th,67,2015-01-09,Harry Bridges Plaza (Ferry Building),50,1087
2015-01-09,Market at Sansome,77,2015-01-09,Clay at Battery,41,184
2015-01-09,Mechanics Plaza (Market at Battery),75,2015-01-09,Commercial at Montgomery,45,252
2015-01-09,Embarcadero at Vallejo,48,2015-01-09,Washington at Kearny,46,361
2015-01-09,Powell Street BART,39,2015-01-09,San Francisco City Hall,58,277
2015-01-09,Powell at Post (Union Square),71,2015-01-09,Howard at 2nd,63,294
2015-01-09,San Francisco Caltrain (Townsend at 4th),70,2015-01-09,Harry Bridges Plaza (Ferry Building),50,619
2015-01-09,San Jose City Hall,10,2015-01-09,San Jose Civic Center,3,462
2015-01-09,Santa Clara County Civic Center,80,2015-01-09,Ryland Park,84,575
2015-01-09,Temporary Transbay Terminal (Howard at Beale),55,2015-01-09,Embarcadero at Bryant,54,280
2015-01-09,Palo Alto Caltrain Station,34,2015-01-09,Cowper at University,37,335
2015-01-09,Market at 10th,67,2015-01-09,Powell Street BART,39,539
2015-01-09,Post at Kearny,47,2015-01-09,Powell Street BART,39,3336
2015-01-09,5th at Howard,57,2015-01-09,Beale at Market,56,531
2015-01-09,2nd at Townsend,61,2015-01-09,San Francisco Caltrain (Townsend at 4th),70,195
2015-01-09,Clay at Battery,41,2015-01-09,2nd at Townsend,61,601
2015-01-09,Grant Avenue at Columbus Avenue,73,2015-01-09,Howard at 2nd,63,529
2015-01-09,St James Park,13,2015-01-09,Japantown,9,339
2015-01-09,2nd at Folsom,62,2015-01-09,Beale at Market,56,234
